ph,coliformes,dbo,fosforo,od,solido,temperatura,turbidez
6.415254237288135,1492010.1714285715,19.93220338983051,0.7252033898305086,1.2889830508474576,291.3050847457627,21.338983050847457,62.36271186440678
6.4049516291308715,1587547.199373777,19.122792353533008,0.7064334494234193,1.3555085519696617,290.85063075613346,21.37142636018884,62.67096045197741
6.393545170099616,1693320.3374559686,18.226658706203633,0.6856524439727134,1.4291617853549592,290.3474852676153,21.407345738388226,63.01223567393059
6.382506661359691,1795681.4388258317,17.359432595884883,0.6655417935365464,1.5004391079858923,289.86057027872675,21.44210642696828,63.34250201775626
6.371100202328435,1901454.5769080236,16.463298948555508,0.6447607880858404,1.5740923413711898,289.35742479020865,21.47802580516767,63.68377723970944
6.360061693588509,2003815.6782778865,15.596072838236758,0.6246501376496734,1.645369664002123,288.8705098013201,21.51278649374772,64.01404358353511
6.348655234557254,2109588.8163600783,14.699939190907383,0.6038691321989674,1.7190228973874204,288.367364312802,21.548705871947107,64.3553188054883
6.337248775525998,2215361.95444227,13.803805543578008,0.5830881267482615,1.7926761307727177,287.86421882428385,21.584625250146495,64.69659402744149
6.326210266786073,2317723.055812133,12.936579433259258,0.5629774763120945,1.863953453403651,287.3773038353953,21.61938593872655,65.02686037126715
6.314803807754817,2423496.193894325,12.040445785929883,0.5421964708613884,1.9376066867889485,286.8741583468772,21.655305316925936,65.36813559322034
6.303765299014891,2525857.2952641877,11.173219675611133,0.5220858204252214,2.0088840094198814,286.38724335798867,21.690066005505987,65.698401937046
6.292358839983636,2631630.4333463795,10.277086028281758,0.5013048149745155,2.082537242805179,285.88409786947057,21.725985383705375,66.0396771589992
6.28095238095238,2737403.5714285714,9.380952380952381,0.4805238095238096,2.1561904761904764,285.3809523809524,21.761904761904763,66.38095238095238
6.147058823529412,2040960.1538461538,18.647058823529413,0.4062352941176471,2.5352941176470587,181.1764705882353,20.294117647058822,58.94117647058823
6.2285714285714295,3689026.222222222,9.5,0.5892857142857142,2.6750000000000003,279.14285714285717,19.857142857142858,44.785714285714285
6.057142857142857,1625751.0,18.571428571428573,0.9594285714285714,1.3571428571428572,346.2857142857143,21.142857142857142,34.9394304538167
6.5,490000.0,20.666666666666668,0.8421666666666666,1.34,300.1666666666667,22.0,32.01440668392524
6.812322849387146,1536010.0,5.5,0.48324999999999996,2.65,209.25,21.75,15.1
6.812322849387146,1150901.7886178861,4.365853658536585,0.37430894308943086,3.5447154471544717,175.91869918699186,21.8130081300813,12.050406504065041
6.812322849387146,765793.5772357724,3.2317073170731705,0.26536788617886176,1.9797890179026632,142.58739837398372,21.8760162601626,9.00081300813008
5.9676829268292675,393108.21138211386,2.1341463414634143,0.1599410569105691,2.0232968052996325,110.33130081300813,21.9369918699187,6.04959349593496
6.1,8000.0,1.0,0.051,2.0232968052996325,77.0,22.0,3.0
6.233152173913043,372458.50543478265,2.7119565217391304,0.0639891304347826,2.0232968052996325,98.11413043478261,21.72826086956522,8.654891304347826
6.370742753623188,749065.6277173914,4.4809782608695645,0.07741123188405796,2.0232968052996325,119.9320652173913,21.44746376811594,14.498278985507246
6.508333333333333,1125672.75,6.25,0.09083333333333334,3.850000000000001,141.75,21.166666666666668,20.34166666666667
6.4941176470588236,861434.4,18.352941176470587,0.44429411764705884,1.9794117647058826,298.11764705882354,20.941176470588236,66.47058823529412
6.633333333333333,3300000.0,36.0,0.7753333333333333,1.4333333333333333,254.0,22.666666666666668,32.54118326169609
6.4125,1372546.4285714286,11.75,0.7296875,3.2062500000000003,242.75,21.8125,29.4375
6.842857142857143,1526666.6666666667,25.142857142857142,1.0464285714285715,0.6257142857142857,270.0,21.571428571428573,59.57142857142857
6.025,2303356.8470193115,18.75,0.745,1.4500000000000002,163.75,20.0,25.5
6.25,2200000.0,5.5,0.44499999999999995,0.355,206.5,23.0,55.0
6.025,1000086.6666666666,13.5,0.96475,2.2425,210.75,20.75,57.5
6.065849673202615,1609516.7538126362,11.637254901960784,0.7935027233115468,2.447674291938998,191.67047930283223,20.755446623093682,50.53050108932462
6.1080610021786494,2239261.1771968044,9.712418300653596,0.6165472040668118,2.659687726942629,171.95497458242556,20.761074800290487,43.32868554829339
6.148910675381264,2848691.264342774,7.84967320261438,0.4452999273783588,2.864862018881627,152.8754538852578,20.76652142338417,36.359186637618016
6.1911220043572985,3478435.6877269424,5.92483660130719,0.2683444081336238,3.076875453885258,133.15994916485113,20.772149600580974,29.15737109658679
6.233333333333333,4108180.111111111,4.0,0.09138888888888891,3.288888888888889,113.44444444444444,20.77777777777778,21.95555555555556
6.525000000000001,2303356.8470193115,14.75,0.5408333333333334,1.5983333333333334,226.25,22.0,33.858333333333334
6.825,988770.25,14.833333333333334,0.46124999999999994,1.7966666666666666,241.33333333333334,20.666666666666668,28.808333333333334
6.25,900185.5,11.0,0.8116666666666666,1.5116666666666667,247.66666666666666,22.0,34.9394304538167
6.4909090909090885,1850387.0,11.0,0.2595454545454545,2.8736363636363635,230.27272727272728,22.363636363636363,39.25454545454546
6.314285714285714,1643333.3333333333,18.0,0.9064285714285715,0.83,313.0,23.0,39.65714285714286
6.319435215946844,1899386.280232558,16.56843853820598,0.8298039867109634,1.0420564784053155,298.90066445182725,22.794019933554818,39.848704318936875
6.324584717607973,2155439.227131783,15.13687707641196,0.7531794019933555,1.2541129568106313,284.8013289036545,22.588039867109636,40.0402657807309
6.329568106312292,2403232.4015503875,13.751495016611296,0.6790265780730897,1.459328903654485,271.15681063122923,22.388704318936878,40.22564784053156
6.334717607973421,2659285.348449612,12.319933554817275,0.6024019933554817,1.6713853820598006,257.0574750830565,22.182724252491695,40.41720930232558
6.339700996677741,2907078.522868217,10.934551495016612,0.5282491694352159,1.8766013289036545,243.41295681063121,21.983388704318937,40.60259136212624
6.34485049833887,3163131.469767442,9.502990033222591,0.45162458471760797,2.08865780730897,229.31362126245847,21.777408637873755,40.794152823920264
6.35,3419184.4166666665,8.071428571428571,0.375,2.3007142857142857,215.21428571428572,21.571428571428573,40.98571428571428
6.1,65110.0,2.5,0.1375,3.5,110.5,20.5,15.3
6.400000000000001,1657429.142857143,12.666666666666666,2.0141666666666667,1.4399999999999997,261.75,21.166666666666668,34.9394304538167
6.7,3710026.6666666665,19.8,0.8440000000000001,3.122,389.6,21.8,34.92
6.366666666666666,599007.8,4.183333333333334,0.3966666666666667,0.75,160.16666666666666,20.833333333333332,21.599999999999998
6.67,986168.8333333334,12.1,1.032,1.021,300.6,22.2,40.89
6.785,494584.4166666667,20.05,1.586,1.5605,299.8,21.1,33.945
6.9,3000.0,28.0,2.14,2.1,299.0,20.0,27.0
6.798692810457517,457370.96078431373,24.42156862745098,1.8187581699346407,2.2483660130718954,272.0718954248366,20.31045751633987,27.245098039215687
6.694008714596951,926887.620261438,20.723856209150327,1.4868082788671024,2.401677559912854,244.24618736383442,20.631263616557735,27.498366013071895
6.5927015250544665,1381258.5810457517,17.145424836601308,1.165566448801743,2.5500435729847495,217.318082788671,20.9417211328976,27.74346405228758
6.4880174291939,1850775.240522876,13.447712418300654,0.8336165577342047,2.703355119825708,189.49237472766885,21.262527233115467,27.99673202614379
6.383333333333334,2320291.9,9.75,0.5016666666666666,2.856666666666667,161.66666666666666,21.583333333333332,28.25
6.822739674491369,2633355.0,2.3333333333333335,0.12333333333333334,2.033333333333333,81.66666666666667,18.666666666666668,11.733333333333334
6.239999999999998,911261.1111111111,19.266666666666666,0.8143333333333334,2.6053333333333333,172.2,21.533333333333335,49.5
6.546666666666666,1008301.6363636364,16.0,0.5693333333333332,1.8580000000000003,156.33333333333334,20.466666666666665,25.826666666666668
6.622222222222224,533333.3333333334,22.11111111111111,1.6232222222222221,1.258888888888889,259.8888888888889,22.11111111111111,45.77777777777778
6.44,1280052.5,20.2,0.26999999999999996,2.6,209.4,21.4,69.3
6.816666666666666,3600000.0,28.412871242379296,1.67,0.5266666666666666,279.62870876069377,20.0,69.46666666666667
6.033333333333334,1633527.3333333333,6.333333333333333,0.26499999999999996,3.733333333333333,131.0,21.72060951989097,10.200000000000001
6.262841530054645,1633538.6448087431,6.169398907103825,0.21950819672131144,3.708743169398907,124.19672131147541,17.327868852459016,10.011475409836066
6.5,1633550.3333333333,6.0,0.1725,3.683333333333333,117.16666666666666,17.666666666666664,9.816666666666666
6.729508196721311,1633561.6448087431,5.836065573770492,0.12700819672131147,3.6587431693989068,110.36338797814207,17.994535519125684,9.628142076502733
6.966666666666666,1633573.3333333333,5.666666666666667,0.08,3.6333333333333333,103.33333333333333,18.333333333333332,9.433333333333334
6.51,1255663.4444444445,13.4,0.21449999999999997,3.0800000000000005,179.3,21.7,14.410000000000002
6.7631578947368425,1121949.642857143,17.68421052631579,0.5292105263157895,2.4942105263157894,191.3684210526316,20.789473684210527,23.973684210526315
6.414285714285714,2303356.8470193115,42.142857142857146,0.765,1.9185714285714286,217.57142857142858,22.428571428571427,32.5
6.683333333333334,2587596.75,21.0,0.7870833333333334,2.4058333333333333,242.91666666666666,21.25,43.00833333333333
6.933333333333333,875016.75,10.833333333333334,0.4266666666666667,1.6466666666666667,192.33333333333334,23.666666666666668,42.76666666666667
6.966666666666666,2300000.0,56.666666666666664,0.8936666666666667,0.2733333333333334,446.0,22.333333333333332,25.333333333333332
6.966666666666666,2300000.0,27.666666666666668,0.7833333333333332,0.7966666666666667,329.6666666666667,25.0,66.66666666666667
6.625,2300147.5,8.0,0.225,1.825,198.25,24.5,43.875
6.7,2303356.8470193115,20.0,1.1,0.7,230.0,24.5,24.0
6.636475409836065,2303356.8470193115,21.524590163934427,1.472,0.39762295081967214,207.38524590163934,23.991803278688526,34.39262295081967
6.575,2650000.0,23.0,1.832,0.105,185.5,23.5,44.45
6.654166666666667,1508624.8333333333,14.333333333333334,1.0126666666666666,0.18583333333333335,126.25,20.416666666666664,26.175
6.733333333333333,367249.6666666667,5.666666666666667,0.19333333333333336,0.26666666666666666,67.0,17.333333333333332,7.8999999999999995
6.650000000000001,1884874.8333333333,4.333333333333333,0.08416666666666668,3.466666666666667,158.0,21.0,10.799999999999999
6.98888888888889,200476.0,24.88888888888889,1.09,1.0728571428571427,283.3333333333333,21.11111111111111,58.27777777777778
6.25,2303356.8470193115,14.333333333333334,1.2141666666666666,2.982,330.8333333333333,20.5,44.35
6.599999999999999,933414.0,22.0,0.12333333333333334,3.9000000000000004,79.0,23.333333333333332,9.299999999999999
6.483333333333333,900000.0,27.166666666666668,0.6766666666666667,0.195,323.1666666666667,19.833333333333332,34.9394304538167
6.5,1523077.9158058956,24.333333333333332,0.9700000000000001,0.2,308.0,22.666666666666668,29.666666666666668
6.5168478260869565,4531123.315217392,21.946557971014492,0.8238451086956522,0.5144927536231884,270.8505434782609,22.273550724637683,27.45679347826087
6.533152173913043,4077371.6847826084,19.63677536231884,0.6824048913043479,0.8188405797101448,234.89945652173913,21.893115942028984,25.318206521739132
6.550000000000001,3608495.0,17.25,0.5362500000000001,1.1333333333333333,197.75,21.5,23.108333333333334
6.566304347826088,3154743.3695652173,14.940217391304348,0.3948097826086957,1.4376811594202896,161.79891304347828,21.119565217391305,20.969746376811596
6.583152173913044,2685866.6847826084,12.553442028985506,0.24865489130434792,1.752173913043478,124.64945652173913,20.726449275362317,18.7598731884058
6.6000000000000005,2216990.0,10.166666666666666,0.1025,2.0666666666666664,87.5,20.333333333333332,16.55
6.6685499058380415,1715391.261016949,18.260828625235405,0.30300847457627117,1.5957062146892653,157.4472693032015,20.5969868173258,26.165442561205268
6.7444444444444445,1160049.8,27.22222222222222,0.5249999999999999,1.0742857142857143,234.88888888888889,20.88888888888889,36.8111111111111
6.333333333333333,1825459.0,6.5,0.7108333333333333,2.368,231.5,22.833333333333332,48.333333333333336
6.516666666666667,2303356.8470193115,39.166666666666664,0.9641666666666667,0.2425,294.5,20.833333333333332,54.48333333333333
6.0,1000043.3333333334,3.0,0.15833333333333333,4.166666666666667,96.33333333333333,24.0,11.733333333333334
6.866666666666667,600042.75,11.166666666666666,0.38916666666666666,2.1719999999999997,201.0,21.333333333333332,37.63333333333333
6.7459239130434785,1498171.4057065216,10.649999999999999,0.3636983695652174,2.2476467391304347,189.03804347826087,21.20978260869565,32.93054347826087
6.629076086956522,2367328.169293478,10.149999999999999,0.3390516304347826,2.320853260869565,177.46195652173913,21.090217391304346,28.37945652173913
6.508333333333334,3265456.825,9.633333333333333,0.3135833333333333,2.3964999999999996,165.5,20.96666666666667,23.676666666666666
6.391485507246378,4134613.5885869567,9.133333333333333,0.2889365942028985,2.4697065217391305,153.92391304347825,20.847101449275364,19.125579710144926
6.270742753623189,1523077.9158058956,8.616666666666667,0.26346829710144926,2.545353260869565,141.96195652173913,20.723550724637683,14.422789855072462
6.15,2303356.8470193115,8.1,0.238,2.621,130.0,20.6,9.72
6.142090395480226,3875579.116949153,15.012994350282487,0.892282485875706,2.19435593220339,151.83050847457628,19.682485875706217,17.786214689265538
6.133333333333333,1600077.5,22.666666666666668,1.6166666666666665,1.7220000000000002,176.0,18.666666666666668,26.71666666666667
6.587500000000001,1502475.0,28.25,0.7731250000000001,2.0366666666666666,430.75,21.125,36.75
6.466666666666668,2303356.8470193115,22.833333333333332,1.0483333333333331,2.722,217.83333333333334,22.0,19.333333333333332
6.453594771241831,2303356.8470193115,27.310457516339866,1.2996405228758168,2.2569019607843135,231.78758169934642,21.80392156862745,19.771241830065357
6.4400871459695,2303356.8470193115,31.93681917211329,1.5593246187363834,1.7763006535947712,246.20697167755992,21.601307189542485,20.223747276688453
6.426579520697167,2303356.8470193115,36.56318082788671,1.8190087145969498,1.2956993464052287,260.6263616557734,21.398692810457515,20.676252723311546
6.413507625272331,2303356.8470193115,41.04030501089325,2.0703159041394334,0.8306013071895424,274.58061002178647,21.202614379084967,21.114161220043574
6.3999999999999995,2303356.8470193115,45.666666666666664,2.33,0.35,289.0,21.0,21.566666666666666
6.563934426229508,2303356.8470193115,32.387978142076506,1.5119672131147541,1.3090163934426229,284.08196721311475,22.639344262295083,24.07486338797814
6.733333333333333,2303356.8470193115,18.666666666666668,0.6666666666666666,2.3,279.0,24.333333333333332,26.666666666666668
6.506227106227106,2303356.8470193115,13.897435897435898,0.5616300366300366,3.0477472527472527,218.53296703296704,22.913919413919412,20.722161172161172
6.293772893772894,3143020.4395604404,9.435897435897438,0.4633699633699634,3.7472527472527473,161.967032967033,21.586080586080588,15.16117216117216
6.066666666666666,633581.0,4.666666666666667,0.35833333333333334,1.9797890179026632,101.5,20.166666666666668,9.216666666666667
6.050273224043716,1141677.0655737706,6.469945355191257,0.3198087431693989,3.426967213114754,88.13934426229508,21.23224043715847,8.880601092896175
6.033333333333334,1666709.6666666667,8.333333333333334,0.27999999999999997,2.3233333333333333,74.33333333333333,22.333333333333332,8.533333333333333
6.344444444444444,2714502.8571428573,25.88888888888889,0.49277777777777776,3.42375,191.0,21.72060951989097,20.566666666666666
6.438888888888889,2457251.4285714286,21.61111111111111,0.7047222222222222,2.089375,237.0,19.055555555555557,46.45
6.533333333333334,2200000.0,17.333333333333332,0.9166666666666666,0.755,283.0,21.0,32.01440668392524
6.648087431693989,2593442.62295082,28.80874316939891,1.2478142076502732,0.4968032786885246,346.44262295081967,22.147540983606557,53.97267759562841
6.766666666666667,3000000.0,40.666666666666664,1.5899999999999999,0.23,412.0,23.333333333333332,35.0
6.533333333333332,2303356.8470193115,36.5,0.8983333333333333,0.2575,355.1666666666667,19.833333333333332,32.54118326169609
6.5,2000064.5,15.333333333333334,1.0358333333333334,1.778,189.83333333333334,24.666666666666668,50.083333333333336
6.166666666666667,1666811.3333333333,5.0,0.13999999999999999,2.0232968052996325,131.0,25.333333333333332,18.666666666666668
6.416666666666667,2303356.8470193115,23.333333333333332,1.3125,0.42500000000000004,488.0,21.666666666666668,34.9394304538167
6.814754098360656,1523077.9158058956,41.9672131147541,1.9642178927934901,0.3208196721311476,413.29508196721315,22.34426229508197,58.19672131147541
7.2,4571739.130434782,60.0,1.9642178927934901,0.22,341.0,23.0,30.0
6.825,4100000.0,48.625,1.95625,0.5660000000000001,429.875,20.875,32.01440668392524
6.433333333333334,1100000.0,51.0,1.315,2.14,411.6666666666667,23.333333333333332,49.666666666666664
6.599999999999999,1667100.0,4.666666666666667,0.31666666666666665,3.5999999999999996,81.33333333333333,17.333333333333332,7.733333333333334
6.533333333333334,1666744.0,3.6666666666666665,0.6233333333333334,2.6333333333333333,95.33333333333333,18.333333333333332,9.866666666666667
6.467759562841531,1994666.868852459,4.404371584699454,0.48972677595628417,2.9612021857923496,94.51366120218579,20.30054644808743,9.981420765027323
6.400000000000001,2333520.5,5.166666666666667,0.3516666666666666,3.3000000000000003,93.66666666666667,22.333333333333332,10.1
6.133333333333333,933466.3333333334,6.0,0.5166666666666666,3.033333333333333,65.66666666666667,22.333333333333332,14.4
6.299862258953167,4281090.661157024,16.888429752066116,0.9744077134986225,2.3074380165289257,137.06060606060606,22.119834710743802,23.90495867768595
6.466391184573002,2303356.8470193115,27.77685950413223,1.4321487603305785,1.5815426997245179,208.45454545454544,21.90633608815427,33.4099173553719
6.616804407713498,2303356.8470193115,37.611570247933884,1.8455922865013774,0.9258953168044077,272.93939393939394,21.71349862258953,41.99504132231405
6.783333333333332,2303356.8470193115,48.5,2.3033333333333332,0.19999999999999998,344.3333333333333,21.5,51.5
6.5,3333345.3333333335,27.666666666666668,0.8416666666666668,3.2325,241.0,21.833333333333332,24.53333333333333
6.933333333333334,1300000.0,44.0,1.5599999999999998,0.0,294.6666666666667,24.0,44.86666666666667
6.785792349726776,4791865.573770491,32.278688524590166,1.1773770491803277,1.785245901639344,252.2896174863388,22.278688524590166,37.64535519125683
6.633333333333333,2303356.8470193115,20.166666666666668,0.782,3.63,208.5,20.5,30.183333333333334
6.3999999999999995,3500050.0,9.333333333333334,0.14,3.8000000000000003,102.0,21.666666666666668,9.766666666666667
6.066666666666666,1150064.0,9.333333333333334,0.168,2.8333333333333335,104.33333333333333,19.0,13.766666666666666
7.0,2303356.8470193115,38.666666666666664,1.8036666666666665,0.0,451.0,20.666666666666668,24.0
6.8,2500007.0,3.0,0.162,2.766666666666667,277.5101921131432,21.666666666666668,7.8999999999999995
6.433333333333334,2303356.8470193115,8.333333333333334,0.10533333333333335,2.1999999999999997,82.33333333333333,22.333333333333332,9.799999999999999
6.6342592592592595,2303356.8470193115,17.116666666666667,0.867301851851852,1.6661111111111109,163.96666666666667,21.816666666666666,17.848518518518517
6.815740740740741,4009457.533333333,25.049999999999997,1.5555314814814816,1.1838888888888888,237.7,21.349999999999998,25.118148148148148
7.016666666666667,1650000.0,33.833333333333336,2.3175000000000003,0.65,319.3333333333333,20.833333333333332,33.166666666666664
